acno,accession,cultivar_name,sd_moved,sd_new,e_locality,cmt,sd_unique,site,ivt,whynull,origin_country,origin_province,origin_city,collector,breeder,loc1,loc2,loc3,loc4,location_field,location_greenhouse,distribute,status,alive,statcmt,plant_type,taxno,sitecmt,acp,e_pedigree,e_genus,e_species,e_subspecies,e_habita,e_cmt,e_quant,e_units,e_cform,e_plants_collected,e_released,e_datefmt,e_lath,e_latd,e_latm,e_lonh,e_lond,e_lonm,e_lons,e_lats,e_elev,family,e_breeder_or_collector,m_transfer_history,e_origin_institute,e_origin_address1,e_origin_address2,e_origin_postal_code,e_date_collected,acimpt,uniform
102787,MAL0868,Earl,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,apple,104681,crabapple,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102789,MAL0869,Early Harvest,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102874,MAL0870,Honora,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,McIntosh seedling,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103038,MAL0871,Manito,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103089,MAL0872,Morden 358,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,Wealthy x Melba,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103092,MAL0873,Morden 363,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,Haralson x Melba,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103143,MAL0874,Ottawa-274,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main C,,,,Main C,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,Melba x Crimson Beauty,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103259,MAL0875,Shelley,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,apple,104681,crabapple,CN,Heyer 12 x unnamed seedling,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103311,MAL0876,Strathmore,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main D,,,,Main D,,TRUE,AVAIL,TRUE,,apple,104681,crabapple,CN,Hopa seedling,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103330,MAL0877,Timiskaming,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,apple,104681,crabapple,CN,M. pumila var. niedzwetzkyana x M. baccata,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103336,MAL0878,Toshkee,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,McIntosh x Milwaukee,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103370,MAL0879,Wright,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main C,,,,Main C,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,Ben Davis x Jonathan,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102965,MAL0880,,FALSE,FALSE,,,FALSE,INACTIVE,SD,,USA,,,,,O Freezer,,,,,,FALSE,NO-ACC,FALSE,,Apple,23215,,CN,,Malus,angustifolia,,,,,,,,,,,,,,,,,,,Rosacae,,,,,,,,,
102966,MAL0881,,FALSE,FALSE,,,FALSE,INACTIVE,SD,,USA,,,,,O Freezer,,,,,,FALSE,NO-ACC,FALSE,,Apple,23215,,CN,,Malus,angustifolia,,,,,,,,,,,,,,,,,,,Rosacae,,,,,,,,,
102967,MAL0882,,FALSE,FALSE,,,FALSE,INACTIVE,SD,,USA,,,,,O Freezer,,,,,,FALSE,NO-ACC,FALSE,,Apple,23215,,CN,,Malus,angustifolia,,,,,,,,,,,,,,,,,,,Rosacae,,,,,,,,,
102968,MAL0883,,FALSE,FALSE,,,FALSE,INACTIVE,SD,,USA,,,,,O Freezer,,,,,,FALSE,NO-ACC,FALSE,,Apple,23215,,CN,,Malus,angustifolia,,,,,,,,,,,,,,,,,,,Rosacae,,,,,,,,,
102989,MAL0884,,FALSE,FALSE,,,FALSE,INACTIVE,SD,,USA,,,,,O Freezer,,,,,,FALSE,NO-ACC,FALSE,,Apple,23239,,CN,native North American species,Malus,fusca,,,,,,,,,,,,,,,,,,,Rosacae,,,,,,,,,
102990,MAL0885,,FALSE,FALSE,,,FALSE,INACTIVE,SD,,USA,,,,,O Freezer,,,,,,FALSE,NO-ACC,FALSE,,Apple,23239,,CN,native North American species,Malus,fusca,,,,,,,,,,,,,,,,,,,Rosacae,,,,,,,,,
102991,MAL0886,,FALSE,FALSE,,,FALSE,INACTIVE,SD,,USA,,,,,O Freezer,,,,,,FALSE,NO-ACC,FALSE,,Apple,23239,,CN,native North American species,Malus,fusca,,,,,,,,,,,,,,,,,,,Rosacae,,,,,,,,,
102992,MAL0887,,FALSE,FALSE,,,FALSE,INACTIVE,SD,,USA,,,,,O Freezer,,,,,,FALSE,NO-ACC,FALSE,,Apple,23239,,CN,native North American species,Malus,fusca,,,,,,,,,,,,,,,,,,,Rosacae,,,,,,,,,
103000,MAL0888,,FALSE,FALSE,,,FALSE,INACTIVE,SD,,USA,,,,,O Freezer,,,,,,FALSE,NO-ACC,FALSE,,Apple,23246,,CN,native North American species,Malus,ioensis,,,,,,,,,,,,,,,,,,,Rosacae,,,,,,,,,
103001,MAL0889,,FALSE,FALSE,,,FALSE,INACTIVE,SD,,USA,,,,,O Freezer,,,,,,FALSE,NO-ACC,FALSE,,Apple,23246,,CN,native North American species,Malus,ioensis,,,,,,,,,,,,,,,,,,,Rosacae,,,,,,,,,
103002,MAL0890,,FALSE,FALSE,,,FALSE,INACTIVE,SD,,USA,,,,,O Freezer,,,,,,FALSE,NO-ACC,FALSE,,Apple,23246,,CN,native North American species,Malus,ioensis,,,,,,,,,,,,,,,,,,,Rosacae,,,,,,,,,
103003,MAL0891,,FALSE,FALSE,,,FALSE,INACTIVE,SD,,USA,,,,,O Freezer,,,,,,FALSE,NO-ACC,FALSE,,Apple,23246,,CN,native North American species,Malus,ioensis,,,,,,,,,,,,,,,,,,,Rosacae,,,,,,,,,
102979,MAL0892,,FALSE,FALSE,,,FALSE,INACTIVE,SD,,CAN,,,,,O Freezer,,,,,,FALSE,NO-ACC,FALSE,,Apple,23225,,CN,native North American species,Malus,coronaria,,,,,,,,,,,,,,,,,,,Rosacae,,,,,,,,,
102980,MAL0893,,FALSE,FALSE,,,FALSE,INACTIVE,SD,,USA,,,,,O Freezer,,,,,,FALSE,NO-ACC,FALSE,,Apple,23225,,CN,native North American species,Malus,coronaria,,,,,,,,,,,,,,,,,,,Rosacae,,,,,,,,,
102981,MAL0894,,FALSE,FALSE,,,FALSE,INACTIVE,SD,,USA,,,,,O Freezer,,,,,,FALSE,NO-ACC,FALSE,,Apple,23225,,CN,native North American species,Malus,coronaria,,,,,,,,,,,,,,,,,,,Rosacae,,,,,,,,,
102982,MAL0895,,FALSE,FALSE,,,FALSE,INACTIVE,SD,,USA,,,,,O Freezer,,,,,,FALSE,NO-ACC,FALSE,,Apple,23225,,CN,native North American species,Malus,coronaria,,,,,,,,,,,,,,,,,,,Rosacae,,,,,,,,,
102683,MAL0896,Aroma,FALSE,FALSE,,,FALSE,INACTIVE,PL,,CAN,,,,,,,,,,,FALSE,IPR,FALSE,,Apple,104681,,CN,O.P. sdlg. of Florence,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103217,MAL0897,Redant,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main C,,,,Main C,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,O.P. Antonovka seedling,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102726,MAL0899,Burgundy,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main C,,,,Main C,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,Monroe x N.Y. 18491 (Macoun x Antonovka),Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103951,MAL0900,Tree 1 S-WB,FALSE,FALSE,,,FALSE,INACTIVE,PL,,CAN,,,,,,,,,,,FALSE,NO-ACC,FALSE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,,,,,,,,,
103952,MAL0901,Tree 3 N-WB,FALSE,FALSE,,,FALSE,INACTIVE,PL,,CAN,,,,,,,,,,,FALSE,NO-ACC,FALSE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,,,,,,,,,
103953,MAL0902,Tree 2 M-WB,FALSE,FALSE,,,FALSE,INACTIVE,PL,,CAN,,,,,,,,,,,FALSE,NO-ACC,FALSE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,,,,,,,,,
103234,MAL0903,Rosthern 18,FALSE,FALSE,,,FALSE,INACTIVE,PL,EXPIRED,CAN,,,,,,,,,,,FALSE,NO-ACC,FALSE,,apple,104681,crabapple,CN,unknown,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102796,MAL0904,Emilia,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main C,,,,Main C,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102780,MAL0905,Donald,FALSE,FALSE,,,FALSE,INACTIVE,PL,EXPIRED,USA,,,,,,,,,,,FALSE,NO-ACC,FALSE,,apple,23244,crabapple,CN,,Malus,hupehensis,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102794,MAL0906,Elmer,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main C,,,,Main C,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,Northern Spy seedling,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102825,MAL0907,Glenton,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main C,,,,Main C,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,O.P. Northern Spy,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102770,MAL0908,Davey,FALSE,FALSE,,,FALSE,CCG,PL,,USA,,,,,F Main C,,,,Main C,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,O.P. McIntosh,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102815,MAL0910,Garland,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,Melba x Haralson,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102766,MAL0911,Crimson Beauty,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,Snow x Brunswick,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103954,MAL0912,Scugog,FALSE,FALSE,,,FALSE,INACTIVE,PL,DUPLICATE,CAN,,,,,,,,,,,FALSE,NO-ACC,FALSE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102880,MAL0913,Hunter Ottawa 244 4X,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main C,,,,Main C,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,tetraploid form of Ottawa,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103303,MAL0914,St. Lawrence De Roche,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main C,,,,Main C,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103358,MAL0915,Wabiskaw,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Affleck T5,,,,Affleck T5,,TRUE,LOW,TRUE,,apple,104681,crabapple,CN,M. pumila var. niedzwetzkyana x M. baccata,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102767,MAL0916,Crimson Spy,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main C,,,,Main C,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,bud mutation of Northern Spy,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102775,MAL0917,Delicious Paynter,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main C,,,,Main C,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,whole tree sport of Starking,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103230,MAL0918,Rondo,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main C,,,,Main C,,TRUE,AVAIL,TRUE,,apple,104681,crabapple,CN,Salome seedling,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102755,MAL0919,Cowichan,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,apple,104681,crabapple,CN,O.P. seedling of M. pumila var. niedzwetzkyana,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103077,MAL0921,Melba Platts,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main C,,,,Main C,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,red coloured sport of Melba (McIntosh seedling),Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102954,MAL0922,Linda,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,O.P. Langford Beauty seedling,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102688,MAL0923,Atlas,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,Winter St. Lawrence O.P.,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102768,MAL0924,Currie,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main C,,,,Main C,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,O.P. Northern Spy,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103286,MAL0925,Spicap,FALSE,FALSE,,,FALSE,CCG,PL,,,,,,,F Main C,,,,Main C,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103186,MAL0926,Piotosh,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,apple,104681,crabapple,CN,Pioneer  x McIntosh,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102894,MAL0927,Jubilee,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,McIntosh x Grimes Golden,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103185,MAL0928,Pioneer Scarlet,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,apple,104681,crabapple,CN,a rosybloom sdlg.,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102694,MAL0929,Bancroft,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,Forest x McIntosh,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103106,MAL0930,Niobe No.22088,FALSE,FALSE,,,FALSE,CCG,PL,,,,,,,F Main C,,,,Main C,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,Northern Spy seedling,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103285,MAL0931,Spencer,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,McIntosh x Golden Delicious,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102819,MAL0932,Geneva,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,apple,23261,crabapple,CN,O.P. seedling of M. pumila var niedzwetzkyana,Malus,pumila,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103107,MAL0933,Nipissing,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,apple,104681,crabapple,CN,M. pumila var. niedzwetzkyana x M. baccata,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103047,MAL0934,McIntosh 10C-15-29-5,FALSE,FALSE,,,FALSE,CCG,PL,,,,,,,F Main C,,,,Main C,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,chance seedling,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102666,MAL0935,Alexander,FALSE,FALSE,,,FALSE,CCG,PL,,UKR,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102693,MAL0936,Baldwin,FALSE,FALSE,,,FALSE,CCG,PL,,USA,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,chance seedling,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102706,MAL0937,Ben Davis,FALSE,FALSE,,,FALSE,CCG,PL,,USA,,,,,F Main C,F Affleck T5,,,Main C,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,seedling,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102712,MAL0938,Blenheim Orange,FALSE,FALSE,,,FALSE,CCG,PL,,UK,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,seedling,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102724,MAL0939,Brown's Apple,FALSE,FALSE,,,FALSE,CCG,PL,,UK,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102784,MAL0940,Duchess,FALSE,FALSE,,,FALSE,CCG,PL,,FSR,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102798,MAL0941,Esopus Spitzenburg,FALSE,FALSE,,,FALSE,CCG,PL,,USA,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102812,MAL0942,Gallia Beauty,FALSE,FALSE,,,FALSE,CCG,PL,,USA,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,sport of Rome Beauty,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102835,MAL0943,Golden Reinette,FALSE,FALSE,,,FALSE,CCG,PL,,EUR,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102836,MAL0944,Golden Russet,FALSE,FALSE,,,FALSE,CCG,PL,,UK,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,seedling of English Russet,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102872,MAL0945,Hibernal,FALSE,FALSE,,,FALSE,CCG,PL,,FSR,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102876,MAL0946,Howgate Wonder,FALSE,FALSE,,,FALSE,CCG,PL,,UK,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,Blenheim Orange x Newtown Wonder,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102890,MAL0947,Jerseyred,FALSE,FALSE,,,FALSE,CCG,PL,,USA,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,Gallia Beauty x W. Winter Pearmain,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102942,MAL0948,Lady,FALSE,FALSE,,,FALSE,CCG,PL,,FRA,,,,,F Affleck T5,,,,Affleck T5,,TRUE,LOW,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103034,MAL0949,Macoun,FALSE,FALSE,,,FALSE,CCG,PL,,USA,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,McIntosh x Jersey Black,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103036,MAL0950,Maiden Blush,FALSE,FALSE,,,FALSE,CCG,PL,,USA,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103087,MAL0951,Monroe,FALSE,FALSE,,,FALSE,CCG,PL,,USA,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,Jonathon x Rome Beauty,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103011,MAL0953,,FALSE,FALSE,,,FALSE,INACTIVE,PL,,ASIA,,,,,,,,,,,FALSE,NO-ACC,FALSE,,Apple,23259,,CN,introduced before 1831 from northeast Asia,Malus,prunifolia,,,,,,,,,,,,,,,,,,,Rosacae,,,,,,,,,
103013,MAL0954,M. prunifolia 'Xanthocarpa',FALSE,FALSE,,,FALSE,CCG,PL,,,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,23259,,CN,,Malus,prunifolia,,,,,,,,,,,,,,,,,,,Rosacae,,,,,,,,,
103022,MAL0956,,FALSE,FALSE,,,FALSE,INACTIVE,PL,EXPIRED,UK,,,,,,,,,,,FALSE,NO-ACC,FALSE,,Apple,23278,,CN,probably a hybrid grown in England but originated from China,Malus,spectabilis,,,,,,,,,,,,,,,,,,,Rosacae,,,,,,,,,
103027,MAL0957,M. X atrosanguinea 'Carmine Crab',FALSE,FALSE,,,FALSE,CCG,PL,,,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,apple,23218,crabapple,CN,M. halliana x M. toringo (M. sieboldii),Malus,X atrosanguinea,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103119,MAL0958,Northwest Greening,FALSE,FALSE,,,FALSE,CCG,PL,,USA,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103138,MAL0959,Oriole,FALSE,FALSE,,,FALSE,CCG,PL,,USA,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,unknown,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103189,MAL0960,Pomme Grise,FALSE,FALSE,,,FALSE,CCG,PL,,FRA,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103192,MAL0961,Primate,FALSE,FALSE,,,FALSE,CCG,PL,,USA,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103231,MAL0962,Rosedale,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main C,F Affleck T5,,,Main C & Affleck T5,,TRUE,AVAIL,TRUE,,apple,104681,crabapple,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103245,MAL0963,Salome,FALSE,FALSE,,,FALSE,CCG,PL,,USA,,,,,F Main C,,,,Main C,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103310,MAL0964,Stoke Red,FALSE,FALSE,,,FALSE,CCG,PL,,UK,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103321,MAL0965,Sweet Bough,FALSE,FALSE,,,FALSE,CCG,PL,,USA,,,,,F Affleck T5,O Cooler,,,Affleck T5,O Cooler,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103339,MAL0966,Transcendent Crab,FALSE,FALSE,,,FALSE,INACTIVE,PL,EXPIRED,USA,,,,,,,,,,,FALSE,NO-ACC,FALSE,,apple,104681,crabapple,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103342,MAL0967,Twenty Ounce,FALSE,FALSE,,,FALSE,CCG,PL,,USA,,,,,F Affleck T5,,,,Affleck T5,,TRUE,LOW,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103359,MAL0968,Wagener,FALSE,FALSE,,,FALSE,CCG,PL,,USA,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,chance seedling,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
